"ID","MESSAGE__C"
"a1M1N000005e2ZmUAI","a1U1N00000JG3ZvUAL-Upsert failed. First exception on row 0 with id 0031N000023FfYZQA0; first error: FIELD_INTEGRITY_EXCEPTION, A country/territory must be specified before specifying a state value for field: Permanent State/Province: [OtherState] 
 Class.SNHU_PersonInboundHandlers.PersonAddressParser.inboundParser: line 509, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2aBUAQ","a1U1N00000JG3cNUAT-Upsert failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2apUAA","a1U1N00000JG3lKUAT-Upsert failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2b9UAA","a1U1N00000JG3p2UAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: c2e93572-93af-4781-bbe2-eda7c23217f6 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.StudentCorrespondenceParser.inboundParser: line 2564, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2b4UAA","a1U1N00000JG3pSUAT-Upsert failed. First exception on row 0; first error: CANNOT_INSERT_UPDATE_ACTIVATE_ENTITY, SNHU_ARACTrigger: execution of BeforeUpdate

caused by: System.NullPointerException: Attempt to de-reference a null object

Class.SNHU_ARACTriggerHandler.handleBeforeUpdate: line 56, column 1
Trigger.SNHU_ARACTrigger: line 23, column 1: [] 
 Class.APEX2OBJECT_Parser.ARAccountholderParser.inboundParser: line 1553, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2cCUAQ","a1U1N00000JG3sbUAD-Upsert failed. First exception on row 0; first error: STRING_TOO_LONG, Notes: data value too large: February 21 2019 8:48 AM PARKER, MELINDA rec&#39;dCH 7  DISTRCT OF UTAH CASE # 18-29219 ATTORN: JOHN CHRISTIANSEN 385-224-3765
<br>
<br>January 10 2019 7:35 PM LAUNIER, ALLISON STD FILED BKRY, CH7 ON 12/12/18, CASE NO 18-29219.  NO UPDATE ON PACER. SENT EMAIL TO RELIANT TO CLOSE AND RETURN STD ACCOUNT. (max length=255): [Notes__c] 
 Class.SNHU_PersonRestriction_Parser.inboundParser: line 109, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2cMUAQ","a1U1N00000JG3stUAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: a2a59620-6b07-431a-acdc-343ddf478e5a not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.StudentCorrespondenceParser.inboundParser: line 2564, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2dPUAQ","a1U1N00000JG3uYUAT-Upsert failed. First exception on row 0; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, The email selected for Preferred Email can't be blank.: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2eDUAQ","{""errors"":[{""code"":""Global.Internal.Error"",""description"":""Unspecified Error on the system which prevented execution."",""message"":""Something went wrong on transaction while updating student advisor relationship""}]}"
"a1M1N000005e2eSUAQ","{""errors"":[{""code"":""Global.Internal.Error"",""description"":""Unspecified Error on the system which prevented execution."",""message"":""Record not found, or address with ID 1752076 invalid.""}]}"
"a1M1N000005e2ewUAA","a1U1N00000IwQMmUAN-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 601188080-16061 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2erUAA","a1U1N00000J20ENUAZ-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 869730696-16734 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2fBUAQ","a1U1N00000J20EBUAZ-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 778619426-14685 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2f1UAA","a1U1N00000J20EHUAZ-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 874114284-17001 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2f6UAA","a1U1N00000J20EOUAZ-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 1855634896-18238 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2fGUAQ","a1U1N00000Itk4MUAR-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 559596615-14005 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2fQUAQ","a1U1N00000J20ERUAZ-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 346836785-18517 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2esUAA","a1U1N00000J20EGUAZ-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 869730696-16739 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2fLUAQ","a1U1N00000J20EIUAZ-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 117053041-16963 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2fWUAQ","a1U1N00000ItyuCUAR-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 559596615-14007 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2faUAA","a1U1N00000JFDANUA5-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 930270647-17880 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2flUAA","a1U1N00000ItyuDUAR-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 601188080-16063 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2fuUAA","a1U1N00000JG3wNUAT-Upsert failed. First exception on row 0; first error: STRING_TOO_LONG, Notes: data value too large: February 21 2019  8:54 AM  BOYDEN, STACY PARTIAL: NORTHERN KENTUCKY U, SAINT LEO, THOMAS MOORE COLLEGE 
<br>
<br> January 23 2019  2:44 PM  BOYDEN, STACY AEP. NOT EVALUATED: EASTERN KENTUCKY, NORTHERN KENTUCKY U, SAINT LEO, THOMAS MOORE COLLEGE  EVALUATED: MILITARY (max length=255): [Notes__c] 
 Class.SNHU_PersonRestriction_Parser.inboundParser: line 109, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2g0UAA","a1U1N00000ItyvbUAB-Upsert failed. First exception on row 0; first error: CANNOT_EXECUTE_FLOW_TRIGGER, We can't save this record because the “Course Connection Process” process failed. Give your Salesforce admin these details. <b>An unhandled fault has occurred in this flow</b><br>An unhandled fault has occurred while processing the flow.  Please contact your system administrator for more information. Error ID: 778619426-14695 (1080218090): [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2gEUAQ","a1U1N00000JG3x4UAD-Upsert failed. First exception on row 0; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, The email selected for Preferred Email can't be blank.: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2g9UAA","a1U1N00000JG3woUAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 0d5dc41b-8fb7-4631-ab3e-63b3162a34ca not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.StudentCorrespondenceParser.inboundParser: line 2564, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2gOUAQ","a1U1N00000JG3yWUAT-Upsert failed. First exception on row 0; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, The email selected for Preferred Email can't be blank.: [] 
 Class.SNHU_PersonInboundHandlers.PersonInbound.inboundParser: line 266, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2gdUAA","a1U1N00000JG3zGUAT-Upsert failed. First exception on row 1 with id 0031N000021nlimQAA; first error: FIELD_CUSTOM_VALIDATION_EXCEPTION, The email selected for Preferred Email can't be blank.: [] 
 Class.SNHU_PersonInboundHandlers.PersonAddressParser.inboundParser: line 509, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2hgUAA","a1U1N00000JG427UAD-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: e2596766-4e6f-4313-b3ed-04649dced63b not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.AwardDetailEntryParser.inboundParser: line 229, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2hqUAA","a1U1N00000JG42JUAT-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: e2596766-4e6f-4313-b3ed-04649dced63b not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.FinancialAidDetailsParser.processContent: line 1029, column 1
Class.APEX2OBJECT_Parser.FinancialAidDetailsParser.inboundParser: line 980, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2iyUAA","a1U1N00000JG44DUAT-Upsert failed. First exception on row 0; first error: DUPLICATE_VALUE, duplicate value found: Ethos_Id__c duplicates value on record with id: a1H1N000004iiuo: [] 
 Class.APEX2OBJECT_Parser.StudentCorrespondenceParser.inboundParser: line 2564, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2j3UAA","a1U1N00000JG45MUAT-Upsert failed. First exception on row 0; first error: INVALID_FIELD, Foreign key external ID: 1c98979e-6648-4d11-b72e-03130dd6a364 not found for field Ethos_Id__c in entity Contact: [] 
 Class.APEX2OBJECT_Parser.AwardDetailEntryParser.inboundParser: line 229, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
"a1M1N000005e2jDUAQ","a1U1N00000JG45CUAT-Upsert failed. First exception on row 0; first error: DUPLICATE_VALUE, duplicate value found: Ethos_Id__c duplicates value on record with id: a031N00000rJDk8: [] 
 Class.APEX2OBJECT_Parser.SectionRegistrationsParser.inboundParser: line 3134, column 1
Class.SNHU_IntegrationUtil.inboundParserInterfaceReflectionProcessing: line 677, column 1
Class.SNHU_QueueablePayloadParser.execute: line 11, column 1"
